external_operation_id,source_file,source_date,planta_original,planta_normalized,mov_original,mov,movement_type,movement_type_detail,patente_original,plate_normalized,contrato,cliente_contrato,ingreso_id,comprob,cp_remito,ctg,cupo,entregado_por_a,localidad_proc_dest,fecha_ing_original,hora_ing_original,fecha_calado_original,hora_calado_original,fecha_sal_original,hora_sal_original,external_ingreso_at,external_calado_at,external_salida_at,cod_prod,producto_original,product_normalized,plataforma_original,platform_normalized,plataforma_manual,kgs_bruto,kgs_tara,kgs_neto,kgs_neto_neto,humedad,observaciones,observacion_calidad,normalization_warnings,external_sl_balanza_entrada_at,external_sl_balanza_salida_at,tiempos_entre_pasos_source_file,tiempos_entre_pasos_match
CTG_10133144731,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,FWQ000,FWQ000,2000655,COMMODITIES S.A.-30640872566-222089,14439670,000404032758,0000000000984,10133144731,VIC059317260626,GALVEZ CEREALES S.A.-30543627522-220169,STA CLARA DE BUENA VISTA - SANTA FE - CP 22580,26/06/2026,14:09,26/06/2026,15:29,26/06/2026,17:33,2026-06-26T14:09:00,2026-06-26T15:29:00,2026-06-26T17:33:00,0301,SOJA,SOJA,VOLCABLE PTO 5,VOLCABLE_PTO_5,,44860,15580,29280,28870,14,"FAZON 2026, FAZON 2026",,,,,,
CTG_10233152049,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,HCU338,HCU338,2000662,CARGILL S.A.C.I.-30506792165-220165,14439663,000404032759,0000100009333,10233152049,VIC987176260626,COOP.AG.GA.TAM.DE MONJE LTDA.-30508720110-220215,MONJE (SFE) - SANTA FE - CP 22120,26/06/2026,14:05,26/06/2026,15:19,26/06/2026,17:34,2026-06-26T14:05:00,2026-06-26T15:19:00,2026-06-26T17:34:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,52260,16920,35340,35340,11.4,"FAZON PTO 2026, FAZON PTO 2026",,,,,,
CTG_30033138441,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,UUU110,UUU110,11525,BUNGE ARGENTINA S.A.-30700869918-231767,14439561,000404032760,0130000040244,30033138441,,RENOVA S.A.-30709590894-242524,SAN JERONIMO SUD - SANTA FE - CP 21360,26/06/2026,10:14,26/06/2026,10:25,26/06/2026,17:34,2026-06-26T10:14:00,2026-06-26T10:25:00,2026-06-26T17:34:00,0232,ACEITE GIRASOL PARA REFINAR,ACEITE GIRASOL PARA REFINAR,ACEITE PTO,ACEITE_PTO,,43320,15320,28000,28000,0,"FAZON RENOVA/BUNGE, FAZON RENOVA/BUNGE",,,2026-06-25T10:15:00,,TiemposEntrePasos_20260625.xlsx,PLATE_WINDOW
CTG_10233145091,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,MSN587,MSN587,2000655,COMMODITIES S.A.-30640872566-222089,14439700,000404032761,0000700010792,10233145091,VIC051239260626,JOSE A. CUSATO S.A.-30539703850-222466,FERRE - BUENOS AIRES - CP 60033,26/06/2026,14:19,26/06/2026,15:31,26/06/2026,17:35,2026-06-26T14:19:00,2026-06-26T15:31:00,2026-06-26T17:35:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,48980,15800,33180,33180,9.9,"FAZON 2026, FAZON 2026",,,,,,
CTG_10233153114,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,HME741,HME741,2000655,COMMODITIES S.A.-30640872566-222089,14439702,000404032762,0000000003059,10233153114,VIC657706260626,FUENTES AGRICOLA S.R.L.-33707406459-230954,FUENTES (SFE) - SANTA FE - CP 21232,26/06/2026,14:20,26/06/2026,15:33,26/06/2026,17:36,2026-06-26T14:20:00,2026-06-26T15:33:00,2026-06-26T17:36:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,44400,14140,30260,30260,12.9,"FAZON 2026, FAZON 2026",,,,,,
COMPROB_000200430736,MovimientosPorContrato_20260626.xlsx,2026-06-26,PLANTA AVELLANEDA,AVELLANEDA,I,I,INGRESO,I,EUB525,EUB525,999811,,14439522,000200430736,0000400001182,0,,ARGENERGY SA-30717904261-307033,SALADERO M CABAL - SANTA FE - CP 30012,26/06/2026,08:19,,,26/06/2026,17:38,2026-06-26T08:19:00,,2026-06-26T17:38:00,0811,LEÑA CORTA SELECC,LEÑA CORTA SELECC,PLAYA LEÑA Y CHIP,PLAYA_LEÑA_Y_CHIP,mrodriguez,45000,14320,30680,30680,0,,,UNKNOWN_PLATFORM_MAPPING,,,,
CTG_10133117915,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,JTX502,JTX502,2000662,CARGILL S.A.C.I.-30506792165-220165,14439667,000404032763,0000000003388,10133117915,VIC064232250626,SERVIGRAIN S.A.-30711169748-248828,MARCOS JUAREZ (CBA) - CORDOBA - CP 25800,26/06/2026,14:08,26/06/2026,15:26,26/06/2026,17:42,2026-06-26T14:08:00,2026-06-26T15:26:00,2026-06-26T17:42:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,45120,14420,30700,30700,10.8,"FAZON PTO 2026, FAZON PTO 2026",,,,,,
COMPROB_000200430737,MovimientosPorContrato_20260626.xlsx,2026-06-26,PLANTA AVELLANEDA,AVELLANEDA,I,I,INGRESO,I,TKM355,TKM355,999811,,14439162,000200430737,0000100000896,0,,BRAIDA FABIAN ANTONIO-20229999118-243991,GARABATO - SANTA FE - CP 35510,25/06/2026,13:51,,,26/06/2026,17:44,2026-06-25T13:51:00,,2026-06-26T17:44:00,0811,LEÑA CORTA SELECC,LEÑA CORTA SELECC,PLAYA LEÑA Y CHIP,PLAYA_LEÑA_Y_CHIP,mrodriguez,42560,12160,30400,30400,0,,,UNKNOWN_PLATFORM_MAPPING,2026-06-25T13:52:00,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10133138850,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,RGV486,RGV486,2000652,LDC ARGENTINA S.A.-30526712729-221642,14439664,000404032764,0000200000119,10133138850,VIC120324260626,GAVIGLIO COMERCIAL S.A.-30552686531-224578,LAS PETACAS (SFE) - SANTA FE - CP 24511,26/06/2026,14:05,26/06/2026,15:21,26/06/2026,17:46,2026-06-26T14:05:00,2026-06-26T15:21:00,2026-06-26T17:46:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,45100,13020,32080,32080,12.5,"FAZON 2026, FAZON 2026",,,,,,
COMPROB_000400418880,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,E,E,EGRESO,E,KAK194,KAK194,95590,UNION AGRICOLA DE AVELLANEDA COOP.LTDA.-30501912405-220345,14439640,000400418880,,0,,UNION AGRICOLA DE AVELLANEDA COOP.LTDA.-30501912405-220345,ROSARIO (SFE) - SANTA FE - CP 20000,26/06/2026,13:12,,,26/06/2026,17:48,2026-06-26T13:12:00,,2026-06-26T17:48:00,0331,ACEITE SOJA CRUDO DESGOMADO,ACEITE SOJA CRUDO DESGOMADO,,,,44000,15820,28180,28180,0,FAZON 2026,,,2026-06-25T16:42:00,,TiemposEntrePasos_20260625.xlsx,PLATE_WINDOW
CTG_10233151050,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,MPK223,MPK223,2000662,CARGILL S.A.C.I.-30506792165-220165,14439703,000404032765,0000100009332,10233151050,VIC967522260626,COOP.AG.GA.TAM.DE MONJE LTDA.-30508720110-220215,MONJE (SFE) - SANTA FE - CP 22120,26/06/2026,14:35,26/06/2026,15:35,26/06/2026,17:49,2026-06-26T14:35:00,2026-06-26T15:35:00,2026-06-26T17:49:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,44960,14880,30080,30080,11.4,"FAZON PTO 2026, FAZON PTO 2026",,,,,,
CTG_10233152363,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,GMC656,GMC656,2000662,CARGILL S.A.C.I.-30506792165-220165,14439669,000404032766,0000100009334,10233152363,VIC888021260626,COOP.AG.GA.TAM.DE MONJE LTDA.-30508720110-220215,MONJE (SFE) - SANTA FE - CP 22120,26/06/2026,14:09,26/06/2026,15:28,26/06/2026,17:50,2026-06-26T14:09:00,2026-06-26T15:28:00,2026-06-26T17:50:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,44600,14840,29760,29760,11.4,"FAZON PTO 2026, FAZON PTO 2026",,,,,,
COMPROB_000400418881,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,E,E,EGRESO,E,AE999OW,AE999OW,10927,RENOVA SA.-30709590894-209319,14439739,000400418881,,0,,RENOVA SA.-30709590894-209319,TIMBUES - SANTA FE - CP 22040,26/06/2026,15:56,,,26/06/2026,17:53,2026-06-26T15:56:00,,2026-06-26T17:53:00,0239,BORRA ACEITE GIRASOL REFINADO,BORRA ACEITE GIRASOL REFINADO,ACEITE OSL,ACEITE_OSL,egiudice,46760,17700,29060,29060,0,,,,2026-06-25T23:02:00,,TiemposEntrePasos_20260625.xlsx,PLATE_WINDOW
COMPROB_000400418882,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,E,E,EGRESO,E,AFR797,AFR797,95590,UNION AGRICOLA DE AVELLANEDA COOP.LTDA.-30501912405-220345,14439641,000400418882,,0,,UNION AGRICOLA DE AVELLANEDA COOP.LTDA.-30501912405-220345,ROSARIO (SFE) - SANTA FE - CP 20000,26/06/2026,13:13,,,26/06/2026,17:54,2026-06-26T13:13:00,,2026-06-26T17:54:00,0331,ACEITE SOJA CRUDO DESGOMADO,ACEITE SOJA CRUDO DESGOMADO,,,,43420,14440,28980,28980,0,FAZON 2026,,,2026-06-25T16:48:00,,TiemposEntrePasos_20260625.xlsx,PLATE_WINDOW
CTG_10133138882,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,VOO126,VOO126,2000652,LDC ARGENTINA S.A.-30526712729-221642,14439665,000404032767,0000200000120,10133138882,VIC997652260626,GAVIGLIO COMERCIAL S.A.-30552686531-224578,LAS PETACAS (SFE) - SANTA FE - CP 24511,26/06/2026,14:06,26/06/2026,15:23,26/06/2026,17:57,2026-06-26T14:06:00,2026-06-26T15:23:00,2026-06-26T17:57:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,42460,12560,29900,29900,12.8,"FAZON 2026, FAZON 2026",,,,,,
CTG_10233147811,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,JWU169,JWU169,2000662,CARGILL S.A.C.I.-30506792165-220165,14439655,000404032768,0000100002785,10233147811,VIC669402260626,FECCIA Y BATTISTONI SRL-30539794503-220677,BUSTINZA - SANTA FE - CP 25010,26/06/2026,13:33,26/06/2026,13:54,26/06/2026,17:58,2026-06-26T13:33:00,2026-06-26T13:54:00,2026-06-26T17:58:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,45000,14780,30220,29918,11.7,"FAZON PTO 2026, FAZON PTO 2026",,,,,,
COMPROB_000200430738,MovimientosPorContrato_20260626.xlsx,2026-06-26,PLANTA AVELLANEDA,AVELLANEDA,I,I,INGRESO,I,WKL246,WKL246,999820,,14439724,000200430738,0000400001972,0,,ARGENERGY SA-30717904261-307033,SALADERO M CABAL - SANTA FE - CP 30012,26/06/2026,15:30,,,26/06/2026,17:59,2026-06-26T15:30:00,,2026-06-26T17:59:00,0820,LEÑA CORTA,LEÑA CORTA,PLAYA LEÑA Y CHIP,PLAYA_LEÑA_Y_CHIP,mrodriguez,39900,15140,24760,24760,0,,,UNKNOWN_PLATFORM_MAPPING,,,,
CTG_30033167064,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,E,E,EGRESO,E,AF026UP,AF026UP,95587,COMMODITIES S.A.-30640872566-222089,14439648,000400418883,0000400008368,30033167064,,AGROLEAGINOSAS S.A.-30710791224-297427,CALCHIN OESTE - CORDOBA - CP 5965,26/06/2026,13:26,,,26/06/2026,18:01,2026-06-26T13:26:00,,2026-06-26T18:01:00,0331,ACEITE SOJA CRUDO DESGOMADO,ACEITE SOJA CRUDO DESGOMADO,,,,44580,14040,30540,30540,0,"CTTO COMMODITIES L026, FAZON 2026, CTTO COMMODITIES L026",,,,,,
CTG_10133119090,MovimientosPorContrato_20260626.xlsx,2026-06-26,PLANTA AVELLANEDA,AVELLANEDA,I,I,INGRESO,I,AG256RT,AG256RT,95611,COMMODITIES S.A.-30640872566-222089,14439474,000200430739,0000000007516,10133119090,VAV774829260626,GRA FER SRL-30707514627-249686,QUIMILI (SGO) - SANTIAGO DEL ESTERO - CP 3740,26/06/2026,04:30,26/06/2026,09:26,26/06/2026,18:01,2026-06-26T04:30:00,2026-06-26T09:26:00,2026-06-26T18:01:00,0909,MAIZ,MAIZ,CELDA 171 - CENTRO,CELDA_171_-_CENTRO,mrodriguez,51880,15020,36860,35808,15.5,,,UNKNOWN_PLATFORM_MAPPING,,,,
CTG_10133142227,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,GUL571,GUL571,2000655,COMMODITIES S.A.-30640872566-222089,14439704,000404032769,0000000000243,10133142227,VIC999448260626,SCILINGO HNOS S.A.-30714158887-250519,ETRURIA - CORDOBA - CP 26810,26/06/2026,14:36,26/06/2026,15:37,26/06/2026,18:02,2026-06-26T14:36:00,2026-06-26T15:37:00,2026-06-26T18:02:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,45120,15080,30040,30040,12.6,"FAZON 2026, FAZON 2026",,,,,,
CTG_10133144717,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,CEP307,CEP307,2000655,COMMODITIES S.A.-30640872566-222089,14439705,000404032770,0000000000454,10133144717,VIC373161260626,SCILINGO HNOS S.A.-30714158887-250519,LUIS PALACIOS (SFE) - SANTA FE - CP 21421,26/06/2026,14:37,26/06/2026,15:39,26/06/2026,18:03,2026-06-26T14:37:00,2026-06-26T15:39:00,2026-06-26T18:03:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,45300,14220,31080,31080,13.5,"FAZON 2026, FAZON 2026",,,2026-06-26T00:03:00,,TiemposEntrePasos_20260625.xlsx,PLATE_WINDOW
CTG_30033144441,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,GAV905,GAV905,11525,BUNGE ARGENTINA S.A.-30700869918-231767,14439573,000404032771,0130000040260,30033144441,,RENOVA S.A.-30709590894-242524,SAN JERONIMO SUD - SANTA FE - CP 21360,26/06/2026,10:41,26/06/2026,10:51,26/06/2026,18:13,2026-06-26T10:41:00,2026-06-26T10:51:00,2026-06-26T18:13:00,0232,ACEITE GIRASOL PARA REFINAR,ACEITE GIRASOL PARA REFINAR,ACEITE PTO,ACEITE_PTO,,43780,15200,28580,28580,0,"FAZON RENOVA/BUNGE, FAZON RENOVA/BUNGE",,,2026-06-25T13:41:00,,TiemposEntrePasos_20260625.xlsx,PLATE_WINDOW
CTG_30033143797,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,TKS227,TKS227,11525,BUNGE ARGENTINA S.A.-30700869918-231767,14439572,000404032772,0130000040258,30033143797,,RENOVA S.A.-30709590894-242524,SAN JERONIMO SUD - SANTA FE - CP 21360,26/06/2026,10:40,26/06/2026,10:46,26/06/2026,18:16,2026-06-26T10:40:00,2026-06-26T10:46:00,2026-06-26T18:16:00,0232,ACEITE GIRASOL PARA REFINAR,ACEITE GIRASOL PARA REFINAR,ACEITE PTO,ACEITE_PTO,,43380,14120,29260,29260,0,"FAZON RENOVA/BUNGE, FAZON RENOVA/BUNGE",,,2026-06-25T13:40:00,,TiemposEntrePasos_20260625.xlsx,PLATE_WINDOW
CTG_10133118854,MovimientosPorContrato_20260626.xlsx,2026-06-26,PLANTA AVELLANEDA,AVELLANEDA,I,I,INGRESO,I,AB020IT,AB020IT,95611,COMMODITIES S.A.-30640872566-222089,14439475,000200430740,0000000007515,10133118854,VAV447447260626,GRA FER SRL-30707514627-249686,QUIMILI (SGO) - SANTIAGO DEL ESTERO - CP 3740,26/06/2026,04:33,26/06/2026,09:34,26/06/2026,18:27,2026-06-26T04:33:00,2026-06-26T09:34:00,2026-06-26T18:27:00,0909,MAIZ,MAIZ,CELDA 171 - CENTRO,CELDA_171_-_CENTRO,mrodriguez,54980,18940,36040,34969,15.6,,,UNKNOWN_PLATFORM_MAPPING,,,,
CTG_10133119607,MovimientosPorContrato_20260626.xlsx,2026-06-26,PLANTA AVELLANEDA,AVELLANEDA,I,I,INGRESO,I,AE561ZT,AE561ZT,95611,COMMODITIES S.A.-30640872566-222089,14439476,000200430741,0000000007518,10133119607,VAV716546260626,GRA FER SRL-30707514627-249686,QUIMILI (SGO) - SANTIAGO DEL ESTERO - CP 3740,26/06/2026,04:37,26/06/2026,09:42,26/06/2026,18:51,2026-06-26T04:37:00,2026-06-26T09:42:00,2026-06-26T18:51:00,0909,MAIZ,MAIZ,CELDA 171 - CENTRO,CELDA_171_-_CENTRO,mrodriguez,55180,19180,36000,34891,15.7,,,UNKNOWN_PLATFORM_MAPPING,,,,
COMPROB_000200430742,MovimientosPorContrato_20260626.xlsx,2026-06-26,PLANTA AVELLANEDA,AVELLANEDA,I,I,INGRESO,I,AD781SF,AD781SF,999822,,14439456,000200430742,0000200007639,0,,SILVESTRI LEANDRO JAVIER-20262331599-308172,FEDERACION - ENTRE RIOS - CP 32061,26/06/2026,02:57,,,26/06/2026,18:55,2026-06-26T02:57:00,,2026-06-26T18:55:00,0822,CHIP EN ORIGEN,CHIP EN ORIGEN,PLAYA LEÑA Y CHIP,PLAYA_LEÑA_Y_CHIP,mrodriguez,44180,16480,27700,27700,0,,,UNKNOWN_PLATFORM_MAPPING,,,,
COMPROB_000200430743,MovimientosPorContrato_20260626.xlsx,2026-06-26,PLANTA AVELLANEDA,AVELLANEDA,I,I,INGRESO,I,BDR393,BDR393,999811,,14439785,000200430743,0000400001975,0,,ARGENERGY SA-30717904261-307033,SALADERO M CABAL - SANTA FE - CP 30012,26/06/2026,17:35,,,26/06/2026,19:18,2026-06-26T17:35:00,,2026-06-26T19:18:00,0811,LEÑA CORTA SELECC,LEÑA CORTA SELECC,PLAYA LEÑA Y CHIP,PLAYA_LEÑA_Y_CHIP,mrodriguez,42800,14620,28180,28180,0,,,UNKNOWN_PLATFORM_MAPPING,,,,
CTG_10133140703,MovimientosPorContrato_20260626.xlsx,2026-06-26,PLANTA SAN LORENZO,RICARDONE,I,I,INGRESO,I,MMZ197,MMZ197,2000640,BUNGE ARGENTINA S.A.-30700869918-231767,14439766,000301457427,0000100002504,10133140703,VIC131677260626,BUNGE ARGENTINA S.A.-30700869918-231767,NUEVA GALIA - SAN LUIS - CP 62161,26/06/2026,17:08,26/06/2026,17:50,26/06/2026,19:20,2026-06-26T17:08:00,2026-06-26T17:50:00,2026-06-26T19:20:00,0201,GIRASOL,GIRASOL,VOLCABLE 1,VOLCABLE_1,,49900,15580,34320,34320,7.1,"FAZON 2026, FAZON 2026",,,,,,
CTG_10133137881,MovimientosPorContrato_20260626.xlsx,2026-06-26,PLANTA AVELLANEDA,AVELLANEDA,I,I,INGRESO,I,AF242XW,AF242XW,95611,COMMODITIES S.A.-30640872566-222089,14439480,000200430744,0000000004738,10133137881,VAV524714260626,PONCE MICINO RENE ARNALDO LEONEL-20317411031-249763,TOMAS YOUNG - SANTIAGO DEL ESTERO - CP 37651,26/06/2026,05:42,26/06/2026,10:06,26/06/2026,19:43,2026-06-26T05:42:00,2026-06-26T10:06:00,2026-06-26T19:43:00,0909,MAIZ,MAIZ,CELDA 171 - CENTRO,CELDA_171_-_CENTRO,mrodriguez,52500,17640,34860,34755,14.5,,,UNKNOWN_PLATFORM_MAPPING,,,,
CTG_30033145400,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,NBK156,NBK156,11525,BUNGE ARGENTINA S.A.-30700869918-231767,14439579,000404032773,0130000040262,30033145400,,RENOVA S.A.-30709590894-242524,SAN JERONIMO SUD - SANTA FE - CP 21360,26/06/2026,10:50,26/06/2026,11:24,26/06/2026,20:06,2026-06-26T10:50:00,2026-06-26T11:24:00,2026-06-26T20:06:00,0232,ACEITE GIRASOL PARA REFINAR,ACEITE GIRASOL PARA REFINAR,ACEITE PTO,ACEITE_PTO,,44780,16280,28500,28500,0,"FAZON RENOVA/BUNGE, FAZON RENOVA/BUNGE",,,2026-06-25T12:37:00,,TiemposEntrePasos_20260625.xlsx,PLATE_WINDOW
CTG_10233135830,MovimientosPorContrato_20260626.xlsx,2026-06-26,PLANTA AVELLANEDA,AVELLANEDA,I,I,INGRESO,I,GGD337,GGD337,95611,COMMODITIES S.A.-30640872566-222089,14439477,000200430745,0011200009244,10233135830,VAV605632250626,UNION AGRICOLA DE AVELLANEDA COOP.LTDA.-30501912405-220345,PAMPA DE LOS GUANACOS - SANTIAGO DEL ESTERO - CP 37125,26/06/2026,04:56,26/06/2026,12:14,26/06/2026,20:08,2026-06-26T04:56:00,2026-06-26T12:14:00,2026-06-26T20:08:00,0909,MAIZ,MAIZ,CELDA 171 - CENTRO,CELDA_171_-_CENTRO,achavez,45000,15100,29900,29253,14.9,,,UNKNOWN_PLATFORM_MAPPING,,,,
CTG_10233163018,MovimientosPorContrato_20260626.xlsx,2026-06-26,PLANTA SAN LORENZO,RICARDONE,I,I,INGRESO,I,DUC670,DUC670,2000664,CARGILL S.A.C.I.-30506792165-220165,14439772,000301457428,0000100014620,10233163018,VIC370682260626,CARGILL S.A.C.I.-30506792165-220165,SAN LORENZO - SANTA FE - CP 22000,26/06/2026,17:12,26/06/2026,17:52,26/06/2026,20:09,2026-06-26T17:12:00,2026-06-26T17:52:00,2026-06-26T20:09:00,0201,GIRASOL,GIRASOL,VOLCABLE 1,VOLCABLE_1,,42480,14480,28000,28000,7.5,"FASON GIRASOL, FASON GIRASOL",,,,,,
CTG_10133146174,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,OQB439,OQB439,2000655,COMMODITIES S.A.-30640872566-222089,14439712,000404032774,0000000004291,10133146174,VIC012649260626,GERMINAGRO S.A.-30716883120-250518,MARCOS JUAREZ (CBA) - CORDOBA - CP 25800,26/06/2026,14:43,26/06/2026,15:49,26/06/2026,20:12,2026-06-26T14:43:00,2026-06-26T15:49:00,2026-06-26T20:12:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,45040,14740,30300,30300,13.2,"FAZON 2026, FAZON 2026",,,2026-06-25T23:07:00,,TiemposEntrePasos_20260625.xlsx,PLATE_WINDOW
CTG_10133152871,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AH266JG,AH266JG,2000652,LDC ARGENTINA S.A.-30526712729-221642,14439706,000404032775,0000000000506,10133152871,VIC801298260626,MATESUR S.A.-30707132724-232783,COCO - TUCUMAN - CP 94530,26/06/2026,14:38,26/06/2026,15:42,26/06/2026,20:13,2026-06-26T14:38:00,2026-06-26T15:42:00,2026-06-26T20:13:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,52200,18840,33360,33360,12.4,"FAZON 2026, FAZON 2026",,,,,,
COMPROB_000400418884,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,E,E,EGRESO,E,MKA348,MKA348,11625,RENOVA S.A.-30709590894-242524,14439790,000400418884,,0,,BUNGE ARGENTINA S.A.-30700869918-231767,PTO GRAL SAN MARTIN - SANTA FE - CP 22021,26/06/2026,17:58,,,26/06/2026,20:18,2026-06-26T17:58:00,,2026-06-26T20:18:00,0241,AC. GIRASOL OLEICO REFINADO,AC GIRASOL OLEICO REFINADO,ACEITE OSL,ACEITE_OSL,,43780,15560,28220,28220,0,FAZON RENOVA/BUNGE,,,2026-06-25T22:49:00,,TiemposEntrePasos_20260625.xlsx,PLATE_WINDOW
CTG_30033146403,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,FAF492,FAF492,11525,BUNGE ARGENTINA S.A.-30700869918-231767,14439617,000404032776,0130000040263,30033146403,,RENOVA S.A.-30709590894-242524,SAN JERONIMO SUD - SANTA FE - CP 21360,26/06/2026,12:18,26/06/2026,13:06,26/06/2026,20:20,2026-06-26T12:18:00,2026-06-26T13:06:00,2026-06-26T20:20:00,0232,ACEITE GIRASOL PARA REFINAR,ACEITE GIRASOL PARA REFINAR,ACEITE PTO,ACEITE_PTO,,44020,15040,28980,28980,0,"FAZON RENOVA/BUNGE, FAZON RENOVA/BUNGE",,,2026-06-25T15:37:00,,TiemposEntrePasos_20260625.xlsx,PLATE_WINDOW
CTG_10233148352,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,JRE457,JRE457,2000662,CARGILL S.A.C.I.-30506792165-220165,14439714,000404032777,0000100002788,10233148352,VIC070732260626,FECCIA Y BATTISTONI SRL-30539794503-220677,BUSTINZA - SANTA FE - CP 25010,26/06/2026,14:47,26/06/2026,15:55,26/06/2026,20:23,2026-06-26T14:47:00,2026-06-26T15:55:00,2026-06-26T20:23:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,45080,15640,29440,29440,11.8,"FAZON PTO 2026, FAZON PTO 2026",,,,,,
CTG_10233152114,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,UMY730,UMY730,2000662,CARGILL S.A.C.I.-30506792165-220165,14439708,000404032778,0000100022604,10233152114,VIC429075260626,MAIOCCO CEREALES S.A.-30709243752-237188,PAJONAL - ENTRE RIOS - CP 31012,26/06/2026,14:41,26/06/2026,15:45,26/06/2026,20:24,2026-06-26T14:41:00,2026-06-26T15:45:00,2026-06-26T20:24:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,45140,15000,30140,30140,12.7,"FAZON PTO 2026, FAZON PTO 2026",,,,,,
